date,open,high,low,close,volume,log_return,rvol_5d,rvol_21d,rvol_63d
2022-06-01,392.8644517588874,393.87694263717856,385.06713709140746,387.584228515625,86585800,-0.008121503127506457,0.23128371568969186,0.31467420348790665,0.26483113652099627
2022-06-02,387.42331729803533,395.0124205330168,385.17118169976544,394.9651184082031,79609600,0.018864264089842504,0.24462870116326754,0.3214360539905536,0.26765664754978985
2022-06-03,390.2432092520108,391.79511174740026,387.50849368798237,388.483154296875,71874300,-0.01654764519003506,0.28426271777133394,0.30703084474126624,0.26913726321749015
2022-06-06,392.4953952002465,394.22706332553315,388.4926471442496,389.6660461425781,57508900,0.003040272369830031,0.21334309260064432,0.28113314123854155,0.26261826687822676
2022-06-07,386.17432268656637,393.8580609068562,385.71062891259504,393.4038391113281,59272400,0.009546584351620271,0.2226432032679512,0.2822747328368312,0.2629033897505722
2022-06-08,391.6910721501235,393.47954333395916,388.33181201108613,389.1266784667969,64350000,-0.01093172251476379,0.2309199601029976,0.25939592048861965,0.25821996898645927
2022-06-09,387.34765697732666,389.61870798841755,379.8721008300781,379.8721008300781,86289800,-0.02407032288826598,0.22017370237459757,0.2740851198378641,0.26236424697352834
2022-06-10,373.6646004739386,374.51624111312117,368.81021128921816,368.8575134277344,132893900,-0.029424192306747105,0.2665289615259033,0.28772735000939537,0.26749286764311864
2022-06-13,359.442032834515,361.2967210051914,353.2439234260221,354.85260009765625,170004900,-0.03870793473711475,0.29723720444297574,0.3169543089849723,0.2776147343043322
2022-06-14,356.60323107069917,357.6346658846879,350.679548775885,353.7833251953125,104011800,-0.0030178422394411954,0.22707034345866048,0.3027706901204809,0.2735230532527639
2022-06-15,357.0858572117837,363.2744957746672,352.12739188091416,358.8270263671875,125666800,0.014155801651667155,0.3403473306898927,0.30880166211229126,0.2711864137640427
2022-06-16,350.60386426743156,351.01075501197846,344.51930266450194,346.95123291015625,134473300,-0.033656220764680986,0.36049675810415055,0.3149289003370969,0.27672059654509873
2022-06-17,347.3665544750161,351.0444479219139,344.19235133733406,347.69915771484375,111113900,0.0021533856564291795,0.3678004928553765,0.28700936463791354,0.2755013869711149
2022-06-21,353.42985407891445,357.8395151338056,353.3538089384876,356.4519958496094,76811900,0.024861960226476427,0.3514818832406648,0.30249681101206327,0.28105211186852275
2022-06-22,352.22299604948705,359.9209304712316,351.80483464367245,355.8058776855469,90059400,-0.0018142820607566672,0.350739896116297,0.30240753359351097,0.27956239340334677
2022-06-23,357.9441431467789,360.02540799730696,354.3802877819863,359.29364013671875,79292100,0.00975469852924421,0.34172651346155564,0.2964762969397479,0.2799099427878771
2022-06-24,362.46776007686213,370.72640132071564,362.43925040064084,370.7168884277344,98050300,0.031298674069136466,0.2276867149880176,0.3172775916533205,0.28588975300782155
2022-06-27,371.6388454775464,371.93345521638525,368.20805445306024,369.30096435546875,66009600,-0.0038267341654713138,0.24900913565790195,0.3157486151919895,0.28554222954164693
2022-06-28,370.859513206885,373.6440649503389,361.6409966809316,361.7550354003906,86548900,-0.020644648188046746,0.3048650687563827,0.3134961789847782,0.2871966549658742
2022-06-29,362.3062541919747,363.2946090766125,359.6357412197438,361.4604187011719,65676000,-0.0008147412056674783,0.3039615007202844,0.2978948732534084,0.2855892486646299
2022-06-30,357.563929508268,361.76453925396646,354.06660685286846,358.5238037109375,112508300,-0.008157487854485859,0.30604682821499807,0.2982002442990535,0.2857053817379151
2022-07-01,357.8681111996678,362.7529830546203,355.2451042734922,362.3157958984375,74839700,0.010521139984108812,0.17989051076303847,0.3019996356686424,0.285828677786501
2022-07-05,357.22181596212545,363.01902578805715,354.3897288005455,363.0,81438000,0.0018866383673929474,0.18587975762846845,0.29192181523249666,0.2857617524455073
2022-07-06,363.1425872465519,366.7159554565062,360.75719981096245,364.22601318359375,70426200,0.0033717560232615225,0.10753823862124458,0.28929334877513196,0.28512798521954563
2022-07-07,366.0031367080708,370.4793302796413,364.2449625145711,369.6810302734375,64525900,0.014865963203139605,0.14020477399836637,0.29527916568969054,0.28653049223561483
2022-07-08,368.04639364512565,371.24913544426704,366.51632594229847,369.3769226074219,72397800,-0.0008229603158821778,0.10331241114344097,0.2921135586670451,0.28610755550147454
2022-07-11,366.69686807289065,367.6662260380733,364.4635134934426,365.15728759765625,58366900,-0.011489407489273101,0.1498446159236776,0.2923106571553845,0.2863342346401791
2022-07-12,364.60614303529803,366.99155941529256,360.17745545859367,361.9261169433594,62219200,-0.008888091532469007,0.16692631040790806,0.2831266288970296,0.28662830096971126
2022-07-13,356.48056122161495,362.96203282628903,356.06239989210513,360.025390625,84224600,-0.00526553567667226,0.16525745814058485,0.2658081236080814,0.2851210859595685
2022-07-14,355.064490796516,360.234458871572,352.6220841639683,359.15106201171875,89704800,-0.002431472946125103,0.07023779782403612,0.22828766575598425,0.28510689327338445
2022-07-15,363.5607769406915,366.1267645686113,361.6505700647993,366.0127258300781,79060400,0.018925017293608376,0.19214979131483373,0.23644731985674028,0.28696826827172706
2022-07-18,369.1013252129824,369.7760736131692,361.764534839165,362.9905090332031,63203600,-0.008291414815439267,0.18315217699374195,0.23422586499207498,0.2864707581718584
2022-07-19,366.91550902545094,373.3684709198661,366.25978635540963,372.7982482910156,78506000,0.026660696001203216,0.25051242986412864,0.21570194807738743,0.2921591042190327
2022-07-20,372.98834417392436,376.5902220427515,371.6198214217243,375.1741638183594,71843800,0.00635297099175474,0.23062066239077245,0.2158813477503891,0.2904146767371714
2022-07-21,374.5944510061109,379.04213537491796,372.1900378364041,378.99462890625,64903900,0.010131678228729468,0.21034062147759924,0.2032831224528047,0.29139349050095553
2022-07-22,379.1182025989379,380.3156383047251,373.2544596880856,375.4783020019531,72197300,-0.009321347978488524,0.23533073020136888,0.20711336211930317,0.29054458331663385
2022-07-25,376.1054757940071,376.78973707432243,373.6915500269605,375.9344177246094,53631500,0.0012140219794063065,0.20949429230182826,0.2054832133841222,0.28564329442566894
2022-07-26,374.2903346496475,374.4994153201888,370.59344384206173,371.4867858886719,52946400,-0.011901413319669934,0.15278591578665465,0.18136237218114631,0.2860984789477805
2022-07-27,374.7844685236655,382.8815653652331,374.4898588407444,381.1329040527344,82342100,0.025634849922625016,0.24336970178718512,0.20098182393983416,0.2853757917801064
2022-07-28,381.94067465500603,386.6069226009788,378.3863040631557,385.9131774902344,73966600,0.012464271548222472,0.24810187887562096,0.18727090032852772,0.286484373325804
2022-07-29,387.3482705951752,392.52775161157655,386.5784802133014,391.53936767578125,87003700,0.014473650997209216,0.22648737160098373,0.1907231813922468,0.2834739766723446
2022-08-01,388.84030221771746,392.88885045045953,388.1275312754867,390.3798828125,69997500,-0.0029657428498499542,0.23653639155096418,0.18743940064669404,0.2733160877747458
2022-08-02,388.81191584304565,392.49932332733295,386.6260958614443,387.8045349121094,63435400,-0.006618886844348987,0.21074857263511138,0.1893815522475047,0.27335915648216774
2022-08-03,389.93332628036205,395.04627598002963,389.64822942090314,393.8773498535156,67820600,0.015538129361829805,0.16696825657762723,0.1940027001813861,0.2750086415090215
2022-08-04,393.80123040665455,394.48549174301655,391.96703995040895,393.6111755371094,45656600,-0.0006760081397014186,0.16381553613993877,0.19464394276338706,0.26816395775998497
2022-08-05,389.32507853281464,393.59219220020464,389.2680591655284,392.9459533691406,56814900,-0.0016914787295853838,0.13627711360826675,0.19108865565143637,0.25818880791558824
2022-08-08,394.637510773779,396.88986230561017,391.3872625234864,392.48968505859375,53886100,-0.001161822406693979,0.13378470947132107,0.19117556668856783,0.25791005995718125
2022-08-09,391.75799267097744,392.26168307241494,389.85726979721653,390.9311828613281,44931800,-0.003978715188810079,0.12525656684674452,0.18575095366980993,0.2493885723382568
2022-08-10,397.9923133525369,399.284819832152,396.0345713490144,399.1422424316406,68665700,0.0207863090993676,0.1621428035574532,0.18972378736547485,0.2526246542502742
2022-08-11,401.99332639825303,403.8560554717358,398.40096176043045,399.1422424316406,59489700,0.0,0.16133672728130505,0.18711140926959222,0.2502918607941353
2022-08-12,401.0810138483799,406.0038788583054,400.130652464098,405.89935302734375,61694500,0.01678737924008127,0.18111639547339686,0.18943784469941213,0.2521949725020309
2022-08-15,403.6849557261061,408.0946460440883,403.6279363687809,407.5719299316406,54048300,0.004112202351337802,0.17065297406178576,0.18338587234018544,0.248197930378044
2022-08-16,406.4980568196023,410.29950209001703,405.69024389909407,408.3702697753906,59289000,0.0019568545389420126,0.1492727998705526,0.17727593811678596,0.24798002052798465
2022-08-17,404.76845200711864,408.18024616058966,403.4664614502562,405.4717102050781,63563400,-0.0071231809063886705,0.13834254084216546,0.16492686761677777,0.24542807423442975
2022-08-18,405.6712159722093,407.33434826924736,404.37873850839094,406.6501159667969,49023200,0.0029020438825141585,0.13569275455477534,0.16473983425362812,0.23019220250335568
2022-08-19,403.88460030221233,404.1507003354797,400.31123213885485,401.1855773925781,68016900,-0.01352904301961134,0.12184300883463517,0.17350378504450706,0.23165367273948034
2022-08-22,396.3481983345936,396.51928542351556,391.92902375820364,392.8318786621094,77695600,-0.021042376091759293,0.1621675692134022,0.18789821736410836,0.23594032631600853
2022-08-23,392.4041568162922,394.7990857432436,391.33024395653683,391.8814697265625,49105200,-0.0024223097573539544,0.1487282785993872,0.18854792316599675,0.2333198355734065
2022-08-24,391.6534263650644,394.50451059223457,390.9691939931629,393.1360168457031,49177800,0.003196229914939105,0.17012705279821855,0.1816724899944031,0.23275287694683236
2022-08-25,394.62800448902925,398.73357213624024,393.53509482903235,398.6860656738281,50942300,0.014018653540681821,0.21884121328487452,0.1670618034380719,0.23371033167962302
2022-08-26,398.5720522592657,399.1137361754967,385.13392912672487,385.1909484863281,103087000,-0.03443512294595405,0.30844303297043846,0.20520049012051933,0.24097511306403768
2022-08-29,382.2353335276929,385.69463364222986,381.28497221012304,382.64398193359375,65370800,-0.006634175636734114,0.2866549825803323,0.19926739082884798,0.23624731886833084
2022-08-30,383.8033799966713,384.0409702988851,376.34303870661444,378.4433288574219,85652400,-0.011038669733256318,0.28781442250655154,0.20216397700309863,0.2369787595091668
2022-08-31,380.07802891985665,381.3230000374987,375.43077674086555,375.5638122558594,76029700,-0.007637939863798523,0.27361161687137714,0.2025209479280539,0.23691757825507806
2022-09-01,373.3874742240931,377.08436469022797,370.678938652205,376.74224853515625,78740100,0.003132866540795512,0.22150313099948937,0.1937177227921424,0.23375952266830705
2022-09-02,380.4106274783638,381.62708880615634,370.95452075647603,372.76971435546875,99632100,-0.010600421542084884,0.09102009848314303,0.1958260580715679,0.23242470141864421
2022-09-06,373.61560273606375,374.55645129385596,369.1394084122668,371.3632507324219,76637400,-0.0037801451187831174,0.09309650416989053,0.19583888876429636,0.2323841962682419
2022-09-07,371.04956742201074,378.80451936163286,370.8310028776724,378.03472900390625,70964200,0.01780537099521976,0.1795310081489464,0.20832758575469776,0.23445134165923529
2022-09-08,375.7634126219765,380.9618617031352,374.5564350669581,380.5057067871094,80821700,0.006515108244720713,0.17056263894595808,0.21010046373306188,0.23393227696379645
2022-09-09,382.7484910278691,387.28173287628084,382.48239103068937,386.4169006347656,76706900,0.015415664768956328,0.1936426394755339,0.20371770204042874,0.23097373933910442
2022-09-12,388.48874399097315,391.2923218090903,388.1846213728781,390.5700378417969,69256300,0.010690467381389339,0.1352871390240755,0.20805766886833063,0.22383511590271016
2022-09-13,381.883702988719,383.09068051072757,372.4656471755256,373.5870666503906,122947100,-0.04445621988406056,0.4109499757194955,0.24656269911414755,0.2282224751744133
2022-09-14,374.88896061821066,376.53309583385607,371.7052449938913,375.01251220703125,85023700,0.0038083037172065284,0.3865979335978343,0.24643970664417422,0.22816465050052068
2022-09-15,373.4539664457312,376.3050503313671,369.48146319239925,370.75494384765625,87633800,-0.011418075649480526,0.3838199514395615,0.24674552708989259,0.22786978029584923
2022-09-16,366.57147330224217,368.58495903524056,364.6342868550473,367.926513671875,103084800,-0.0076580885307467594,0.33799139446382026,0.24682135065749244,0.2177283994862657
2022-09-19,364.77744712887517,370.7797546386719,364.701089599931,370.7797546386719,73278500,0.00772500594155852,0.327143181887513,0.24922878157617911,0.21814022744885653
2022-09-20,367.4493811490609,368.4609000016925,363.7659311992638,366.52374267578125,77274900,-0.011544931633515084,0.14278552776176276,0.2484062121397443,0.2140816688946506
2022-09-21,368.4513532726731,371.5050138173394,360.12063601648464,360.13018798828125,106746600,-0.017597702049639556,0.1513727378464893,0.2457538439421866,0.2170643966579483
2022-09-22,359.3572464253826,360.99858405499543,356.36086825522057,357.1051940917969,89472600,-0.008435199680297269,0.1487097917435405,0.24610710973815106,0.2168557227503008
2022-09-23,353.6315801864885,353.6697589480902,346.675007940967,351.12188720703125,122346900,-0.01689697951088048,0.16308920803594976,0.2481017050970504,0.2098031788398401
2022-09-26,349.652370039799,353.2785667174396,346.4269485005134,347.6484069824219,92581200,-0.00994177589696796,0.06572343431460301,0.23817956720337377,0.21050967782708355
2022-09-27,351.18873199675016,353.4598882434016,344.3657404059386,346.7609558105469,108294100,-0.0025559898888890924,0.09953797750489762,0.21564211748798917,0.20670870315175494
2022-09-28,347.7152575432594,355.2730237775204,346.0166661670148,353.583984375,110802200,0.019485382280259745,0.22087939204294874,0.23155109151447667,0.21060223494244354
2022-09-29,350.03404240715685,350.3203103402681,343.24923029563433,346.1979064941406,112952300,-0.021110441056311137,0.2539629925032042,0.23807623666696323,0.21411804569287635
2022-09-30,345.2531217473703,349.17516668139064,340.71083940826395,340.84442138671875,153711200,-0.015584464718630113,0.2506304999324781,0.24107749201636708,0.2149929721640277
2022-10-03,344.56611454293574,351.6944777642895,342.7816430249758,349.84320068359375,89756500,0.026058925149818873,0.33164860242542565,0.26249616104761175,0.22163130514242083
2022-10-04,355.3683600338881,360.71225105913686,349.80500664731017,360.6836242675781,103602800,0.03051613095531525,0.38629067869322276,0.28611624359071186,0.23008913827392116
2022-10-05,356.3131384107271,362.1055067151951,353.9847287224127,359.8439025878906,88065700,-0.0023308535165273863,0.37588285477564487,0.28601918285204564,0.22808788271095337
2022-10-06,358.441111032702,361.3993391526018,355.6355688484854,356.1318054199219,82333500,-0.010369431220529904,0.33731620897424525,0.2786136143882637,0.22895253948184247
2022-10-07,352.09525889115315,356.2176918591457,344.432509914981,346.1979064941406,107789500,-0.02829030664944674,0.39487548368330183,0.28975046218745565,0.23460253537244424
2022-10-10,347.3144037026543,347.5529700367685,341.31209570408595,343.5545959472656,76042800,-0.007664556424822958,0.3402365091005439,0.28065026327730747,0.23444477590420632
2022-10-11,341.85594728520135,346.4268856317471,339.441657555121,341.3788146972656,92482800,-0.0063532849612114905,0.16017204431063087,0.27432506989232924,0.23453855503769655
2022-10-12,341.7892204341487,343.36375237835983,340.0047198340521,340.2528381347656,76991800,-0.0033037714195996424,0.15697086918534817,0.23689921992668406,0.2345690367321202
2022-10-13,333.23895758959026,350.7020290219594,332.18925999717504,349.2324523925781,147254500,0.026048770369912613,0.3086725588067748,0.2582356882001068,0.23742629086005576
2022-10-14,351.6944557677686,353.32627035722425,340.6345247152281,341.2738952636719,123737000,-0.02305238639018966,0.28385345527098416,0.2658255510409741,0.24113960709017335
2022-10-17,347.362126415413,351.15056087847387,340.9399103655982,350.0436096191406,93168200,0.025372378835112182,0.34000384230711234,0.2840160974407824,0.24055245278839937
2022-10-18,357.97352458781444,358.27889645424324,350.71155095897484,354.1564636230469,97162900,0.011681057488246611,0.3302332774873594,0.2861111802887286,0.24144874367344432
2022-10-19,352.114370264022,354.8435843710711,348.831695054884,351.64678955078125,79746900,-0.007111570081555621,0.33896297611315224,0.2846922597661021,0.2407039190033264
2022-10-20,351.19826004641624,355.62606505287266,347.9346598802896,348.6980895996094,88283100,-0.008420758009633402,0.3004260429890581,0.28008384346787063,0.2405869554779934
2022-10-21,348.4213409562037,357.65862205185954,346.91361459894165,357.1719665527344,131038400,0.024010889796625457,0.25885410885457494,0.292299493710802,0.245771248186997
2022-10-24,358.698788584184,362.67805847697105,356.0459031598392,361.54248046875,85436900,0.012162181537815182,0.22074021581054382,0.28843056152772745,0.24607035496291318
2022-10-25,361.46620527093705,367.6307517074169,361.3516980804559,367.31585693359375,78846300,0.015842577142143984,0.2287672734877988,0.2894917050470548,0.242609382222232
2022-10-26,364.1667310883198,369.8541443090124,363.90908993272876,364.5484313964844,104087300,-0.007562710112710781,0.2305726343876639,0.2911346226364825,0.24153473383359084
2022-10-27,365.55042194011406,367.39214701251325,361.9814498519805,362.60174560546875,81971800,-0.005354300949934095,0.21817360946260564,0.28540761344972054,0.23965186065894364
2022-10-28,362.49672013245373,371.7053735710983,362.31540741307015,371.2282409667969,100302000,0.023511965764331483,0.21585741019683616,0.28330993672912214,0.24466562900216607
2022-10-31,368.7662444084812,370.63659603718315,367.6402184672529,368.5467529296875,96631300,-0.007249501005257878,0.2339244968182693,0.2777167629148456,0.24472984665680947
2022-11-01,372.2971084338641,372.53567477828875,365.7603847722544,366.9341125488281,85407600,-0.004385275106106968,0.21153121465787755,0.26666700197401244,0.24255515431608107
2022-11-02,366.34241671143474,370.85610174230845,357.62044763501416,357.72540283203125,126990400,-0.0254166412111355,0.2781300136432846,0.26237707910627595,0.24736846024986883
2022-11-03,354.4809155332156,357.08607016392386,351.92349163838855,354.0419616699219,87100100,-0.010350218986616186,0.2821454136667723,0.26458503250686083,0.24799859127102433
2022-11-04,359.757931265836,361.54240228662275,353.07807577814145,359.1376647949219,103505200,0.014290340479070879,0.2258788006715718,0.2670948615823732,0.2500406177904732
2022-11-07,360.435515659066,363.16472938893213,358.3552244250396,362.5730895996094,68286900,0.009520298073749855,0.2527244990951915,0.24730192062110168,0.2509328283590766
2022-11-08,363.68001733717375,367.5066303285375,360.4450732662479,364.5293273925781,84641100,0.005380926998416122,0.2594268184256013,0.2448617526747477,0.24731317976778078
2022-11-09,362.55401428993724,363.7086962893126,356.52305050737357,357.019287109375,78495500,-0.020817201614169313,0.23324001163524205,0.2565385442181465,0.25030696131346547
2022-11-10,370.3026714261787,376.973006277867,368.00291747292925,376.6390075683594,141455800,0.0534973832708573,0.42399407584555066,0.3110402984463751,0.2712600077388386
2022-11-11,377.4978037709963,381.085850591747,375.60834800694585,380.2842712402344,93839900,0.009631866149920731,0.42395766425573794,0.30200202909017987,0.27192215361395483
2022-11-14,378.51889318368023,381.8778966959395,376.7725713035823,377.04931640625,71903500,-0.008543063616105,0.4478393893933237,0.28951615768644046,0.2722530764888126
2022-11-15,382.80348568869397,383.9104368342091,376.4480758536066,380.26513671875,93194500,0.008492745987064286,0.44731187647847626,0.2801167483909704,0.2726787910631462
2022-11-16,378.6334179598029,379.58768334395705,376.73443916433405,377.3642578125,68508500,-0.007657815558163016,0.40035524944195705,0.28139371080027836,0.27287945601025676
2022-11-17,372.60241210724644,376.88708300619,372.2970693510568,376.20953369140625,74496300,-0.0030646634420997787,0.1387675061758836,0.2799025876159135,0.27175591766425466
2022-11-18,379.54947963736595,379.6162851991159,375.06445009963727,377.9176940917969,92922500,0.004530172784547449,0.11928965624212538,0.2766959144906519,0.2688957152215884
2022-11-21,376.5913098444823,377.7173360224795,374.701853876587,376.5435791015625,51243200,-0.003642642925403181,0.10457676097859843,0.26772211805159174,0.26894013741282746
2022-11-22,378.4902502119182,381.77292517031464,377.077927085489,381.6106872558594,60429000,0.013367157130259955,0.13234313705447204,0.26830112636826864,0.2702947459694432
2022-11-23,381.2766458135579,384.5020668220049,381.0476314864747,384.0154113769531,68261600,0.0062817399588876175,0.11232605846010241,0.2643580834584293,0.2690488816062649
2022-11-25,383.45240227506304,384.4830250793276,383.175686313319,383.9295349121094,30545400,-0.00022365266056295483,0.10332485362249665,0.2621856200955844,0.26011128877954637
2022-11-28,380.83771815093434,382.47905555883773,377.03973194191514,377.80316162109375,67881600,-0.016085709378832212,0.17573296849944964,0.26877181390962535,0.2617650167667415
2022-11-29,377.93671115122805,379.1295426207394,375.3124819183031,377.15423583984375,52310000,-0.0017191061197573258,0.1737826142603484,0.2572383270796117,0.26085891258904365
2022-11-30,377.4023553187591,389.03485107421875,375.48430196447526,389.03485107421875,144566700,0.031014713638421853,0.2736772820621941,0.27572408798986436,0.2676576051557837
2022-12-01,390.075071036669,391.24882800455583,386.2389344752292,388.7486572265625,76398200,-0.0007359216479091895,0.27428872918452885,0.2748515562169021,0.2676182516355316
2022-12-02,383.8531695839399,389.20658327820155,383.7482143923798,388.300048828125,85342700,-0.0011546469218280183,0.27493932482763195,0.25570674958180123,0.26669126272956784
2022-12-05,385.4754306592434,386.4105918965586,379.9597790901639,381.3148193359375,77289800,-0.01815303108552966,0.28387810184214496,0.262525496767526,0.26919864615357786
2022-12-06,381.15263615766594,381.6965452135378,373.72845373229296,375.8182678222656,77972200,-0.014519635112296606,0.30757460098634465,0.2665904068420115,0.2684755099829917
2022-12-07,374.96901554376115,377.54554354532956,374.04337702250234,375.178955078125,65927900,-0.0017025706063341893,0.13330904497663623,0.2655198744641288,0.26815623135250066
2022-12-08,377.06837354618364,379.1868143806111,375.2838731198775,378.1180419921875,60737900,0.007803301590915889,0.16869664472166607,0.26608333927085026,0.2667803778991963
2022-12-09,376.87751028175563,379.4349340954439,375.1693673749268,375.2934265136719,81447700,-0.007498236569890407,0.1642476257517312,0.2556503070450774,0.2662019483107222
2022-12-12,376.08549280299235,380.70416259765625,375.41752454941917,380.70416259765625,75405800,0.01431440668840602,0.18362731997585166,0.18249378943835762,0.25247397169579017
2022-12-13,391.4586555975836,391.7162967072409,380.81860487443333,383.5859680175781,123782500,0.007541165224119062,0.1370363455659696,0.18131714680176894,0.25279500594301607
2022-12-14,383.2424323385713,386.9545379387217,378.1848384359595,381.1335144042969,108111300,-0.006414017368196388,0.15276582805616318,0.18013845688075647,0.2520444721019827
2022-12-15,376.2667351726121,377.17329870946276,370.1499212179962,371.8103332519531,117705900,-0.024765877844904017,0.24020962878989982,0.1975741964653662,0.2565600802352668
2022-12-16,369.2517350620785,370.59383534034583,365.2829507209457,367.42071533203125,119858000,-0.011876312617928302,0.2468745189734094,0.19987336388928842,0.25720726904533137
2022-12-19,367.6124286419873,367.9479610000422,362.6370475272463,364.3050842285156,79878100,-0.00851589470886905,0.18396288920261888,0.20137593985074573,0.2567324755350667
2022-12-20,363.5477938735729,366.4237355185501,362.22485603598886,364.8036193847656,74427200,0.00136751963451364,0.1518124407542572,0.20047248049428806,0.2542678159909456
2022-12-21,367.40158229485894,371.3895586231339,366.864742140629,370.25836181640625,78167400,0.014841857426989827,0.2356524136934564,0.20826892525980287,0.25531269846568605
2022-12-22,367.209831595386,370.23916053307846,359.2722332289845,364.9761962890625,100120900,-0.01436890132760952,0.1900554002993076,0.20664996187717002,0.25465877715736346
2022-12-23,363.950423157118,367.21941379519086,362.39741929068407,367.07562255859375,59857300,0.005735747036456844,0.18339330990781263,0.2063786625147281,0.2539467211374678
2022-12-27,366.960616093891,367.30571508666856,363.95044946411275,365.6280822753906,51638200,-0.0039512347404095476,0.17289720617859067,0.20634460649856856,0.2540383897424564
2022-12-28,365.5609421925815,367.53578243852644,360.8540099500132,361.0840759277344,70911500,-0.012505819582245163,0.19613962906277185,0.20369231871444615,0.25254827558430026
2022-12-29,363.93126597675223,368.45608223881914,363.40399242752494,367.5837097167969,66970900,0.017840245733662215,0.21285073192637996,0.21516599583630708,0.2511165759814084
2022-12-30,364.89952091921486,366.75926975895635,362.7808893302895,366.615478515625,84022200,-0.0026375179324144545,0.1820593623498688,0.1804065278420891,0.24897728527663682
2023-01-03,368.47526883215227,370.450079987651,362.20570711462034,365.07208251953125,74850700,-0.004218735884996126,0.17908061419899415,0.18030140407290648,0.24398270131947072
2023-01-04,367.3345015753635,369.92286124255634,364.2860098824275,367.8905334472656,85934100,0.007690610019874914,0.1863072902759379,0.1840029122606418,0.23680122886730673
2023-01-05,365.93482035409846,366.0498533403474,363.09723275612134,363.69158935546875,76970500,-0.011479203959378665,0.18162120409191276,0.17824414132167912,0.23792075224721396
2023-01-06,366.787997866155,373.15342943340613,363.7203443233328,372.03179931640625,104189600,0.022673106153111158,0.21012083252956718,0.1920256644662547,0.24112840062408744
2023-01-09,374.2271369047477,377.4194487549502,371.6388067821009,371.8209228515625,73978100,-0.0005669844693943789,0.2074876769015543,0.1919750182743451,0.23384905152626925
2023-01-10,371.2361537559992,374.4955486092587,370.29666890331214,374.4284362792969,65358100,0.006988345136224831,0.19860087079854957,0.19155502951877956,0.23344432877814927
2023-01-11,376.010165101327,379.2408011692247,375.195309209713,379.1640930175781,68881100,0.012568381168065593,0.20556630156353112,0.1948583628633175,0.23396803214660153
2023-01-12,380.26663005159156,382.0113458697923,376.19237910493234,380.54461669921875,90157700,0.003634354018955932,0.14287798182888953,0.18872601001339295,0.2337804048156174
2023-01-13,377.3427317250366,382.5961292686462,377.07431166109114,382.02093505859375,63903900,0.0038719824162412888,0.0773281596725431,0.18729638076866012,0.2285712128665862
2023-01-17,382.00176656830166,383.6793992551705,380.64047460135316,381.32110595703125,62677300,-0.0018335929636571528,0.08364629933915632,0.18604789850556877,0.22321242947725542
2023-01-18,382.5098579883935,383.57394241937,375.0995040316948,375.3008117675781,99632300,-0.015913948837760903,0.16681412649733293,0.1732754552216976,0.22072087035397298
2023-01-19,373.2588930285292,374.9077675297641,371.2457571335137,372.5686950683594,86958900,-0.007306432013873022,0.13201078888451281,0.1698707155082913,0.22028963462197673
2023-01-20,373.9683274907241,379.6626949440639,372.31945292080763,379.5093078613281,91806400,0.018457686070809245,0.20455857737347738,0.1770537626057913,0.22247986890144864
2023-01-23,380.314551818449,385.99932319331543,379.35590453409674,384.0628662109375,84178800,0.011927130100293417,0.22270452418817052,0.18036599588675276,0.2226215852561798
2023-01-24,382.3852133953482,384.56133208460926,381.19650018692624,383.650634765625,59524900,-0.0010739201131858176,0.22214596429511857,0.1749327982822191,0.21793082431071054
2023-01-25,379.57636134944494,384.12993543916394,377.2851805542504,383.7944030761719,84800300,0.00037466738369422567,0.16601106377106112,0.1650537371044951,0.2167787001317718
2023-01-26,386.45950819175505,388.1754951278568,383.4876955763573,388.01251220703125,72287400,0.010930586510056378,0.13133209791962983,0.1673440616833826,0.21562648533927392
2023-01-27,386.9676259710319,391.28153941569235,386.75672236573575,388.9040832519531,68346200,0.0022951535377480994,0.09678884239468076,0.1656336353470396,0.2149598330441469
2023-01-30,386.1431078861568,388.3767724039486,383.7273273025726,384.0245056152344,74202000,-0.012626373339466514,0.13410493537106016,0.16577573947392182,0.21632490850896446
2023-01-31,384.5421906397612,389.7188801347345,384.19706240377985,389.67095947265625,86811800,0.01459632209616094,0.16816427298712652,0.1624477189866714,0.21325199368121667
2023-02-01,388.45345165426824,396.5636286134995,385.7117345077939,393.8122863769531,101459200,0.010571675899479762,0.17320541030269423,0.16334064599461817,0.21350660367149718
2023-02-02,397.70442814895335,401.01177323006914,395.80632510726565,399.5450439453125,101654500,0.014452144398711111,0.18217722861836008,0.1651518168412751,0.21487619361899324
2023-02-03,394.56963646776256,399.7271635935274,394.0903128204698,395.2982177734375,94736800,-0.010686047901514716,0.21796485458909604,0.17249890221514153,0.2093666092170342
2023-02-06,392.8440604283562,394.2820312874674,391.2239442533102,392.88238525390625,60295300,-0.006130168835980616,0.19139222915871362,0.16760263757120086,0.20855734172687815
2023-02-07,391.9621544500559,399.2670428955278,390.7159245428093,398.02081298828125,90990700,0.012994004942838863,0.18637137420411556,0.1567842785577467,0.20825394988271476
2023-02-08,396.0459432619734,397.388043561494,392.97826035827575,393.6684875488281,76227500,-0.010995144897445446,0.2024148792295747,0.1639520033792502,0.20913550149440277
2023-02-09,397.27301170174235,397.42639877292254,389.02863947326034,390.2557067871094,78694900,-0.00870697025801973,0.16005733912084927,0.1677728031166222,0.2099163595456583
2023-02-10,389.0765999287314,391.54992647804596,388.26177308465975,391.1664733886719,70769700,0.002331049814243526,0.1560394472513711,0.16331429031629505,0.2051519464812201
